IDM;IDEFV;EF;EFnotes
98;G22;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2022 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G22; nao e o arquivo GREET original (dado de entrada processado - ver Documento 1, secao 18.3)."
99;G22;705.462;"GREET 2022 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G22; nao e o arquivo GREET original (dado de entrada processado - ver Documento 1, secao 18.3)."
100;G22;204.562;"GREET 2022 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G22; nao e o arquivo GREET original (dado de entrada processado - ver Documento 1, secao 18.3)."
1;G23;2.417222582500232;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
2;G23;0.8645335779917418;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
3;G23;0.9226322254705657;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
4;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
4a;G23;11.93820102727203;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
4b;G23;4.770315311246708;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
5;G23;3.183171345439379;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
6;G23;4.031298448782534;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
7;G23;2.57860486884704;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
8;G23;31.75838812373188;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
9;G23;1.717198241323568;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
10;G23;3.543746910393699;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
11;G23;3.863587719066374;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
12;G23;12.17886122380477;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
13;G23;17.63819153161402;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
14;G23;4.636827341963725;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
15;G23;13.08099735688793;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
16;G23;1.303066503177359;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
17;G23;65.76717882905726;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
18;G23;7.965355630771491;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
19;G23;1.273997739313722;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
20;G23;126.4337614042032;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
21;G23;123.7034830096858;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
22;G23;9.005275529298682;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
23;G23;28.37448415407648;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
24;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
25;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
26;G23;2.360571915270048;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
27;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
28;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
29;G23;1.814846381751529;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
30;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
31;G23;6.188290325428833;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
32;G23;9.633087475066878;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
33;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
34;G23;0.3234071791635906;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
35;G23;0.9766114731494036;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
36;G23;126.4337614042032;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
37;G23;1.67019748123809;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
38;G23;3.371002547870087;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
39;G23;6.226389075168445;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
40;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
41;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
42;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
43;G23;56.94927682240008;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
44;G23;2.217526154501868;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
45;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
46;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
46a;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
46b;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
47;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
48;G23;10.61408025191682;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
49;G23;0.365066463065877;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
50;G23;1.355659779093701;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
51;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
52;G23;2.049058102296679;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
53;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
54;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
55;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
56;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
57;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
58;G23;1.814846381751529;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
59;G23;0.6020967353482942;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
60;G23;23.93894967712592;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
61;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
62;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
63;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
64;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
65;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
66;G23;8.074604844871505;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
67;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
68;G23;43.65899392975717;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
69;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
70;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
71;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
72;G23;0.4853370608820705;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
73;G23;0.04509081234608495;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
74;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
75;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
76;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
77;G23;4.509414753628954;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
78;G23;4.509414753628954;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
79;G23;4.509414753628954;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
80;G23;4.509414753628954;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
81;G23;0.6128188610093185;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
82;G23;1.808128057726989;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
83;G23;3.612813830765568;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
84;G23;0.2388869278272353;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
85;G23;0.2388869278272353;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
86;G23;13.33809144591469;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
87;G23;9.387266722721565;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
88;G23;5.351433069021422;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
89;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
90;G23;27.08115444490065;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
91;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
92;G23;21.20646728999256;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
93;G23;22.02272786679649;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
94;G23;22.93840327830872;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
95;G23;25.67257551041628;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
96;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
97;G23;4.950394029240319;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
98;G23;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
99;G23;705.462;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
100;G23;204.562;"GREET 2023 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G23; dado de entrada processado."
1;G24;2.372883532973416;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
2;G24;0.8167183295850515;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
3;G24;0.9073169035163253;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
4;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
4a;G24;11.82832975434729;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
4b;G24;4.713249295053635;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
5;G24;3.130820284129069;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
6;G24;3.887912778921364;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
7;G24;2.390598739354257;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
8;G24;31.40707680694225;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
9;G24;1.68051779074369;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
10;G24;3.452021853197463;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
11;G24;3.813179107717446;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
12;G24;11.68868639307907;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
13;G24;16.74309684711227;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
14;G24;4.47834445081163;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
15;G24;12.96976227286777;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
16;G24;1.240436184707388;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
17;G24;62.02850486814071;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
18;G24;7.865160142482359;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
19;G24;1.21271484287236;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
20;G24;126.3969301344648;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
21;G24;123.255423928966;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
22;G24;8.875218191920602;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
23;G24;28.1461069599107;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
